,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,first_month,mon_phase_in,roadmap_accu_invoice_qty,roadmap_invoice_qty_pct_change,rolling_q_roadmap_invoice_qty
2888,2019-09-01,EMEA,C Series-27,1276.0,84.96460176991151,93.69911504424779,2018-10-01,11.0,12001.0,0.6275510204081634,2848.0
2889,2019-10-01,EMEA,C Series-27,493.0,85.64035087719299,95.09649122807018,2018-10-01,12.0,12494.0,-0.6136363636363636,2553.0
2890,2019-11-01,EMEA,C Series-27,627.0,70.04635761589404,94.43708609271523,2018-10-01,13.0,13121.0,0.27180527383367137,2396.0
2891,2019-12-01,EMEA,C Series-27,861.0,58.42372881355932,99.89830508474576,2018-10-01,14.0,13982.0,0.3732057416267942,1981.0
2892,2020-01-01,EMEA,C Series-27,1062.0,41.78688524590164,92.95081967213115,2018-10-01,15.0,15044.0,0.23344947735191646,2550.0
2893,2020-02-01,EMEA,C Series-27,510.0,32.442424242424245,95.99939393939394,2018-10-01,16.0,15554.0,-0.519774011299435,2433.0
2894,2020-03-01,EMEA,C Series-27,2913.0,37.423981191222566,105.43416927899688,2018-10-01,17.0,18467.0,4.711764705882353,4485.0
2895,2020-04-01,EMEA,C Series-27,1008.0,5.109375,8.875,2018-10-01,18.0,19475.0,-0.6539649845520082,4431.0
2896,2020-05-01,EMEA,C Series-27,699.0,8.457627118644067,6.686440677966102,2018-10-01,19.0,20174.0,-0.30654761904761907,4620.0
2897,2020-06-01,EMEA,C Series-27,2102.0,36.1,34.63636363636363,2018-10-01,20.0,22276.0,2.007153075822604,3809.0
2898,2020-07-01,EMEA,C Series-27,2901.0,56.904,40.824,2018-10-01,21.0,25177.0,0.38011417697431016,5702.0
2899,2020-08-01,EMEA,C Series-27,1479.0,51.03351955307262,39.100558659217874,2018-10-01,22.0,26656.0,-0.4901758014477766,6482.0
2900,2020-09-01,EMEA,C Series-27,3938.0,67.14634146341463,54.292682926829265,2018-10-01,23.0,30594.0,1.662609871534821,8318.0
2901,2020-10-01,EMEA,C Series-27,1047.0,53.61971830985915,76.74178403755869,2018-10-01,24.0,31641.0,-0.7341289994921281,6464.0
2902,2020-11-01,EMEA,C Series-27,2046.0,30.28488372093023,94.13953488372093,2018-10-01,25.0,33687.0,0.9541547277936964,7031.0
2903,2020-12-01,EMEA,C Series-27,2322.0,25.223350253807105,93.47208121827411,2018-10-01,26.0,36009.0,0.13489736070381242,5415.0
2904,2021-01-01,EMEA,C Series-27,1566.0,15.87551867219917,85.08298755186722,2018-10-01,27.0,37575.0,-0.32558139534883723,5934.0
2905,2021-02-01,EMEA,C Series-27,2583.0,25.40625,81.015625,2018-10-01,28.0,40158.0,0.6494252873563218,6471.0
2906,2021-03-01,EMEA,C Series-27,2796.0,35.29032258064516,90.09139784946237,2018-10-01,29.0,42954.0,0.0824622531939605,6945.0
2907,2021-04-01,EMEA,C Series-27,3642.0,24.48463157894737,102.36902923976608,2018-10-01,30.0,46596.0,0.30257510729613735,9021.0
2908,2021-05-01,EMEA,C Series-27,1971.0,15.053116531165312,110.62723577235772,2018-10-01,31.0,48567.0,-0.45881383855024716,8409.0
2909,2021-06-01,EMEA,C Series-27,4093.0,37.89502762430939,35.84530386740332,2018-10-01,32.0,52660.0,1.076610857432775,9706.0
2910,2021-07-01,EMEA,C Series-27,1755.0,39.25941422594142,50.07949790794979,2018-10-01,33.0,54415.0,-0.5712191546542877,7819.0
2911,2021-08-01,EMEA,C Series-27,1377.0,50.03030303030303,82.26262626262626,2018-10-01,34.0,55792.0,-0.2153846153846154,7225.0
2912,2021-09-01,EMEA,C Series-27,2646.0,40.28292682926829,102.96585365853659,2018-10-01,35.0,58438.0,0.9215686274509804,5778.0
2913,2021-10-01,EMEA,C Series-27,3240.0,20.666666666666668,100.05092592592592,2018-10-01,36.0,61678.0,0.22448979591836737,7263.0
2914,2018-12-01,EMEA,Chrome AIO,22.0,0.0,0.0,2018-12-01,0.0,22.0,,
2915,2019-01-01,EMEA,Chrome AIO,7.0,0.0,0.0,2018-12-01,1.0,29.0,-0.6818181818181819,
2916,2019-02-01,EMEA,Chrome AIO,0.0,0.0,0.0,2018-12-01,2.0,29.0,-1.0,29.0
2917,2019-03-01,EMEA,Chrome AIO,0.0,0.0,0.0,2018-12-01,3.0,29.0,,7.0
2918,2019-04-01,EMEA,Chrome AIO,0.0,0.0,0.0,2018-12-01,4.0,29.0,,0.0
2919,2019-05-01,EMEA,Chrome AIO,448.0,0.0,0.0,2018-12-01,5.0,477.0,inf,448.0
2920,2019-06-01,EMEA,Chrome AIO,563.0,3.802325581395349,0.0,2018-12-01,6.0,1040.0,0.2566964285714286,1011.0
2921,2019-07-01,EMEA,Chrome AIO,172.0,4.397260273972603,0.0547945205479452,2018-12-01,7.0,1212.0,-0.69449378330373,1183.0
2922,2019-08-01,EMEA,Chrome AIO,24.0,5.5054945054945055,0.0989010989010989,2018-12-01,8.0,1236.0,-0.8604651162790697,759.0
2923,2019-09-01,EMEA,Chrome AIO,127.0,17.473684210526315,0.10526315789473684,2018-12-01,9.0,1363.0,4.291666666666667,323.0
2924,2019-10-01,EMEA,Chrome AIO,678.0,22.15897435897436,0.6538461538461539,2018-12-01,10.0,2041.0,4.338582677165355,829.0
2925,2019-11-01,EMEA,Chrome AIO,500.0,33.22789115646258,1.846938775510204,2018-12-01,11.0,2541.0,-0.2625368731563422,1305.0
2926,2019-12-01,EMEA,Chrome AIO,342.0,39.10646011865524,2.1097560975609757,2018-12-01,12.0,2883.0,-0.31599999999999995,1520.0
2927,2020-01-01,EMEA,Chrome AIO,650.0,40.56776263031275,1.941860465116279,2018-12-01,13.0,3533.0,0.9005847953216375,1492.0
2928,2020-02-01,EMEA,Chrome AIO,756.0,56.11711711711712,1.5945945945945945,2018-12-01,14.0,4289.0,0.16307692307692312,1748.0
2929,2020-03-01,EMEA,Chrome AIO,704.0,61.522222222222226,1.5444444444444445,2018-12-01,15.0,4993.0,-0.06878306878306883,2110.0
2930,2020-04-01,EMEA,Chrome AIO,560.0,64.2859649122807,2.8543859649122805,2018-12-01,16.0,5553.0,-0.20454545454545459,2020.0
2931,2020-05-01,EMEA,Chrome AIO,136.0,76.53809523809524,3.1227106227106227,2018-12-01,17.0,5689.0,-0.7571428571428571,1400.0
2932,2020-06-01,EMEA,Chrome AIO,145.0,94.85835351089588,2.6937046004842613,2018-12-01,18.0,5834.0,0.06617647058823528,841.0
2933,2020-07-01,EMEA,Chrome AIO,112.0,91.82035595105673,2.0653503893214684,2018-12-01,19.0,5946.0,-0.22758620689655173,393.0
2934,2020-08-01,EMEA,Chrome AIO,169.0,79.83559577677224,3.252388134741076,2018-12-01,20.0,6115.0,0.5089285714285714,426.0
2935,2020-09-01,EMEA,Chrome AIO,140.0,75.77101449275362,3.402898550724638,2018-12-01,21.0,6255.0,-0.17159763313609466,421.0
2936,2020-10-01,EMEA,Chrome AIO,70.0,67.60782442748092,3.1624045801526717,2018-12-01,22.0,6325.0,-0.5,379.0
2937,2020-11-01,EMEA,Chrome AIO,48.0,63.203192550715,3.2577319587628866,2018-12-01,23.0,6373.0,-0.3142857142857143,258.0
2938,2020-12-01,EMEA,Chrome AIO,112.0,58.73737373737373,2.9797979797979797,2018-12-01,24.0,6485.0,1.3333333333333335,230.0
2939,2021-01-01,EMEA,Chrome AIO,252.0,54.270866141732284,3.0551181102362204,2018-12-01,25.0,6737.0,1.25,412.0
2940,2021-02-01,EMEA,Chrome AIO,52.0,52.62212643678161,2.9375,2018-12-01,26.0,6789.0,-0.7936507936507937,416.0
2941,2021-03-01,EMEA,Chrome AIO,378.0,45.233821733821735,3.208791208791209,2018-12-01,27.0,7167.0,6.269230769230769,682.0
2942,2021-04-01,EMEA,Chrome AIO,152.0,48.57777777777778,3.3,2018-12-01,28.0,7319.0,-0.5978835978835979,582.0
2943,2021-05-01,EMEA,Chrome AIO,494.0,26.035921926910298,5.447051495016611,2018-12-01,29.0,7813.0,2.25,1024.0
2944,2021-06-01,EMEA,Chrome AIO,224.0,27.290286144578314,4.945783132530121,2018-12-01,30.0,8037.0,-0.5465587044534412,870.0
2945,2021-07-01,EMEA,Chrome AIO,109.0,31.86935704514364,4.795713634290926,2018-12-01,31.0,8146.0,-0.5133928571428572,827.0
2946,2021-08-01,EMEA,Chrome AIO,0.0,52.623456790123456,4.185185185185185,2018-12-01,32.0,8146.0,-1.0,333.0
2947,2021-09-01,EMEA,Chrome AIO,48.0,54.5873806558738,2.2777085927770857,2018-12-01,33.0,8194.0,inf,157.0
2948,2021-10-01,EMEA,Chrome AIO,12.0,49.402651201325604,1.8898094449047225,2018-12-01,34.0,8206.0,-0.75,60.0
2949,2017-12-01,EMEA,Chromebox,27.0,0.0,0.0,2017-12-01,0.0,27.0,,
2950,2018-01-01,EMEA,Chromebox,1.0,0.0,0.0,2017-12-01,1.0,28.0,-0.962962962962963,
2951,2018-02-01,EMEA,Chromebox,0.0,0.0,0.0,2017-12-01,2.0,28.0,-1.0,28.0
2952,2018-03-01,EMEA,Chromebox,12.0,0.09090909090909091,0.0,2017-12-01,3.0,40.0,inf,13.0
2953,2018-04-01,EMEA,Chromebox,485.0,0.0,0.0,2017-12-01,4.0,525.0,39.416666666666664,497.0
2954,2018-05-01,EMEA,Chromebox,933.0,0.0,0.0,2017-12-01,5.0,1458.0,0.9237113402061856,1430.0
2955,2018-06-01,EMEA,Chromebox,509.0,20.571428571428573,0.09090909090909091,2017-12-01,6.0,1967.0,-0.45444801714898175,1927.0
2956,2018-07-01,EMEA,Chromebox,91.0,47.93939393939394,0.030303030303030304,2017-12-01,7.0,2058.0,-0.8212180746561886,1533.0
2957,2018-08-01,EMEA,Chromebox,1334.0,47.206896551724135,0.011494252873563218,2017-12-01,8.0,3392.0,13.659340659340659,1934.0
2958,2018-09-01,EMEA,Chromebox,197.0,49.032786885245905,1.0081967213114753,2017-12-01,9.0,3589.0,-0.8523238380809595,1622.0
2959,2018-10-01,EMEA,Chromebox,483.0,47.44859813084112,0.9065420560747663,2017-12-01,10.0,4072.0,1.451776649746193,2014.0
2960,2018-11-01,EMEA,Chromebox,473.0,38.54054054054054,2.5405405405405403,2017-12-01,11.0,4545.0,-0.020703933747411973,1153.0
2961,2018-12-01,EMEA,Chromebox,854.0,40.00645161290323,1.9806451612903226,2017-12-01,12.0,5399.0,0.8054968287526427,1810.0
2962,2019-01-01,EMEA,Chromebox,592.0,41.8235294117647,0.7647058823529411,2017-12-01,13.0,5991.0,-0.30679156908665106,1919.0
2963,2019-02-01,EMEA,Chromebox,1004.0,34.57046979865772,1.0335570469798658,2017-12-01,14.0,6995.0,0.695945945945946,2450.0
2964,2019-03-01,EMEA,Chromebox,3146.0,32.27363184079602,2.1940298507462686,2017-12-01,15.0,10141.0,2.133466135458167,4742.0
2965,2019-04-01,EMEA,Chromebox,2524.0,38.16279069767442,3.4244186046511627,2017-12-01,16.0,12665.0,-0.1977113795295613,6674.0
2966,2019-05-01,EMEA,Chromebox,418.0,53.927374301675975,3.7262569832402233,2017-12-01,17.0,13083.0,-0.8343898573692552,6088.0
2967,2019-06-01,EMEA,Chromebox,2361.0,58.80717488789238,3.0403587443946187,2017-12-01,18.0,15444.0,4.648325358851674,5303.0
2968,2019-07-01,EMEA,Chromebox,1197.0,45.91304347826087,3.3369565217391304,2017-12-01,19.0,16641.0,-0.49301143583227447,3976.0
2969,2019-08-01,EMEA,Chromebox,502.0,53.5793991416309,3.3090128755364807,2017-12-01,20.0,17143.0,-0.5806182121971596,4060.0
2970,2019-09-01,EMEA,Chromebox,1275.0,53.47204968944099,3.260869565217391,2017-12-01,21.0,18418.0,1.5398406374501992,2974.0
2971,2019-10-01,EMEA,Chromebox,744.0,37.16969696969697,4.745454545454545,2017-12-01,22.0,19162.0,-0.41647058823529415,2521.0
2972,2019-11-01,EMEA,Chromebox,1028.0,37.57971014492754,3.463768115942029,2017-12-01,23.0,20190.0,0.381720430107527,3047.0
2973,2019-12-01,EMEA,Chromebox,2213.0,45.04575163398693,4.372549019607843,2017-12-01,24.0,22403.0,1.1527237354085602,3985.0
2974,2020-01-01,EMEA,Chromebox,1898.0,48.66867469879518,3.433734939759036,2017-12-01,25.0,24301.0,-0.14234071396294623,5139.0
2975,2020-02-01,EMEA,Chromebox,449.0,45.0,2.895,2017-12-01,26.0,24750.0,-0.7634351949420443,4560.0
2976,2020-03-01,EMEA,Chromebox,2626.0,18.875,4.14375,2017-12-01,27.0,27376.0,4.848552338530067,4973.0
2977,2020-04-01,EMEA,Chromebox,1415.0,23.116564417177916,7.214723926380368,2017-12-01,28.0,28791.0,-0.4611576542269612,4490.0
2978,2020-05-01,EMEA,Chromebox,1756.0,54.95169082125604,4.739130434782608,2017-12-01,29.0,30547.0,0.2409893992932861,5797.0
2979,2020-06-01,EMEA,Chromebox,1348.0,59.05555555555556,6.419753086419753,2017-12-01,30.0,31895.0,-0.23234624145785876,4519.0
2980,2020-07-01,EMEA,Chromebox,218.0,89.27096774193548,6.735483870967742,2017-12-01,31.0,32113.0,-0.8382789317507419,3322.0
2981,2020-08-01,EMEA,Chromebox,343.0,78.11111111111111,6.883838383838384,2017-12-01,32.0,32456.0,0.573394495412844,1909.0
2982,2020-09-01,EMEA,Chromebox,1181.0,76.54716981132076,4.509433962264151,2017-12-01,33.0,33637.0,2.443148688046647,1742.0
2983,2020-10-01,EMEA,Chromebox,1257.0,62.18518518518518,4.73015873015873,2017-12-01,34.0,34894.0,0.06435224386113458,2781.0
2984,2020-11-01,EMEA,Chromebox,1177.0,54.64900662251656,5.735099337748345,2017-12-01,35.0,36071.0,-0.06364359586316626,3615.0
2985,2020-12-01,EMEA,Chromebox,895.0,45.1437908496732,6.137254901960785,2017-12-01,36.0,36966.0,-0.23959218351741718,3329.0
2986,2021-01-01,EMEA,Chromebox,638.0,35.3756906077348,5.9779005524861875,2017-12-01,37.0,37604.0,-0.2871508379888268,2710.0
2987,2021-02-01,EMEA,Chromebox,1838.0,75.81872586872586,8.23996138996139,2017-12-01,38.0,39442.0,1.8808777429467085,3371.0
2988,2021-03-01,EMEA,Chromebox,593.0,75.88,8.397777777777778,2017-12-01,39.0,40035.0,-0.6773667029379761,3069.0
2989,2021-04-01,EMEA,Chromebox,1609.0,99.54523809523809,6.669841269841269,2017-12-01,40.0,41644.0,1.7133220910623947,4040.0
2990,2021-05-01,EMEA,Chromebox,1100.0,59.36259401944597,6.62759126765731,2017-12-01,41.0,42744.0,-0.3163455562461156,3302.0
2991,2021-06-01,EMEA,Chromebox,1580.0,51.98759079903148,4.178268765133172,2017-12-01,42.0,44324.0,0.4363636363636363,4289.0
2992,2021-07-01,EMEA,Chromebox,2560.0,57.49727272727273,11.11190909090909,2017-12-01,43.0,46884.0,0.620253164556962,5240.0
2993,2021-08-01,EMEA,Chromebox,2401.0,45.51030927835052,17.888901074797104,2017-12-01,44.0,49285.0,-0.06210937500000002,6541.0
2994,2021-09-01,EMEA,Chromebox,1484.0,40.232248939179634,19.366713814238565,2017-12-01,45.0,50769.0,-0.3819241982507289,6445.0
2995,2021-10-01,EMEA,Chromebox,1595.0,47.6975468975469,18.83088023088023,2017-12-01,46.0,52364.0,0.07479784366576814,5480.0
2996,2021-11-01,EMEA,Chromebox,508.0,0.0,0.0,2017-12-01,47.0,52872.0,-0.6815047021943574,3587.0
2997,2019-12-01,EMEA,ConceptD-CM100,15.0,0.0,0.0,2019-12-01,0.0,15.0,,
2998,2020-01-01,EMEA,ConceptD-CM100,0.0,0.0,0.0,2019-12-01,1.0,15.0,-1.0,
2999,2020-02-01,EMEA,ConceptD-CM100,0.0,0.5,0.0,2019-12-01,2.0,15.0,,15.0
3000,2020-03-01,EMEA,ConceptD-CM100,1.0,0.0,0.0,2019-12-01,3.0,16.0,inf,1.0
3001,2020-04-01,EMEA,ConceptD-CM100,140.0,0.0,0.0,2019-12-01,4.0,156.0,139.0,141.0
3002,2020-05-01,EMEA,ConceptD-CM100,98.0,0.0,0.0,2019-12-01,5.0,254.0,-0.30000000000000004,239.0
3003,2020-06-01,EMEA,ConceptD-CM100,0.0,11.5,0.3125,2019-12-01,6.0,254.0,-1.0,238.0
3004,2020-07-01,EMEA,ConceptD-CM100,14.0,36.78947368421053,2.0526315789473686,2019-12-01,7.0,268.0,inf,112.0
3005,2020-08-01,EMEA,ConceptD-CM100,84.0,25.885714285714286,1.4285714285714286,2019-12-01,8.0,352.0,5.0,98.0
3006,2020-09-01,EMEA,ConceptD-CM100,140.0,15.783783783783784,1.027027027027027,2019-12-01,9.0,492.0,0.6666666666666667,238.0
3007,2020-10-01,EMEA,ConceptD-CM100,214.0,13.227272727272727,0.5,2019-12-01,10.0,706.0,0.5285714285714285,438.0
3008,2020-11-01,EMEA,ConceptD-CM100,42.0,18.02777777777778,6.083333333333333,2019-12-01,11.0,748.0,-0.8037383177570093,396.0
3009,2020-12-01,EMEA,ConceptD-CM100,168.0,24.91176470588235,13.441176470588236,2019-12-01,12.0,916.0,3.0,424.0
3010,2021-01-01,EMEA,ConceptD-CM100,14.0,31.4468085106383,12.808510638297872,2019-12-01,13.0,930.0,-0.9166666666666666,224.0
3011,2021-02-01,EMEA,ConceptD-CM100,72.0,30.525,9.65,2019-12-01,14.0,1002.0,4.142857142857143,254.0
3012,2021-03-01,EMEA,ConceptD-CM100,14.0,25.5,11.108695652173912,2019-12-01,15.0,1016.0,-0.8055555555555556,100.0
3013,2020-08-01,EMEA,ConceptD-CT300,8.0,0.0,0.0,2020-08-01,0.0,8.0,,
3014,2020-09-01,EMEA,ConceptD-CT300,4.0,0.0,0.0,2020-08-01,1.0,12.0,-0.5,
3015,2020-10-01,EMEA,ConceptD-CT300,0.0,0.2,0.0,2020-08-01,2.0,12.0,-1.0,12.0
3016,2020-11-01,EMEA,ConceptD-CT300,203.0,0.0,0.0,2020-08-01,3.0,215.0,inf,207.0
3017,2020-12-01,EMEA,ConceptD-CT300,139.0,0.0,0.0,2020-08-01,4.0,354.0,-0.3152709359605911,342.0
3018,2021-01-01,EMEA,ConceptD-CT300,370.0,1.1428571428571428,0.0,2020-08-01,5.0,724.0,1.6618705035971222,712.0
3019,2021-02-01,EMEA,ConceptD-CT300,138.0,2.3488372093023258,0.9534883720930233,2020-08-01,6.0,862.0,-0.6270270270270271,647.0
3020,2021-03-01,EMEA,ConceptD-CT300,175.0,6.392857142857143,3.2142857142857144,2020-08-01,7.0,1037.0,0.2681159420289856,683.0
3021,2021-04-01,EMEA,ConceptD-CT300,293.0,13.096774193548388,4.258064516129032,2020-08-01,8.0,1330.0,0.6742857142857144,606.0
3022,2021-05-01,EMEA,ConceptD-CT300,418.0,11.246913580246913,8.407407407407407,2020-08-01,9.0,1748.0,0.4266211604095562,886.0
3023,2021-06-01,EMEA,ConceptD-CT300,128.0,8.645833333333334,14.015625,2020-08-01,10.0,1876.0,-0.69377990430622,839.0
3024,2021-07-01,EMEA,ConceptD-CT300,260.0,10.508465608465608,14.82857142857143,2020-08-01,11.0,2136.0,1.03125,806.0
3025,2021-08-01,EMEA,ConceptD-CT300,67.0,12.23728813559322,11.677966101694915,2020-08-01,12.0,2203.0,-0.7423076923076923,455.0
3026,2021-09-01,EMEA,ConceptD-CT300,48.0,0.0,0.0,2020-08-01,13.0,2251.0,-0.28358208955223885,375.0
3027,2019-06-01,EMEA,ConceptD-CT500,14.0,0.0,0.0,2019-06-01,0.0,14.0,,
3028,2019-07-01,EMEA,ConceptD-CT500,0.0,0.0,0.0,2019-06-01,1.0,14.0,-1.0,
3029,2019-08-01,EMEA,ConceptD-CT500,31.0,0.0,0.0,2019-06-01,2.0,45.0,inf,45.0
3030,2019-09-01,EMEA,ConceptD-CT500,96.0,6.166666666666667,0.4166666666666667,2019-06-01,3.0,141.0,2.096774193548387,127.0
3031,2019-10-01,EMEA,ConceptD-CT500,57.0,3.4,0.95,2019-06-01,4.0,198.0,-0.40625,184.0
3032,2019-11-01,EMEA,ConceptD-CT500,153.0,5.9393939393939394,1.7575757575757576,2019-06-01,5.0,351.0,1.6842105263157894,306.0
3033,2019-12-01,EMEA,ConceptD-CT500,73.0,5.515151515151516,3.4545454545454546,2019-06-01,6.0,424.0,-0.522875816993464,283.0
3034,2020-01-01,EMEA,ConceptD-CT500,74.0,9.457142857142857,5.171428571428572,2019-06-01,7.0,498.0,0.013698630136986356,300.0
3035,2020-02-01,EMEA,ConceptD-CT500,26.0,21.463414634146343,3.5853658536585367,2019-06-01,8.0,524.0,-0.6486486486486487,173.0
3036,2020-03-01,EMEA,ConceptD-CT500,174.0,15.846153846153847,2.948717948717949,2019-06-01,9.0,698.0,5.6923076923076925,274.0
3037,2020-04-01,EMEA,ConceptD-CT500,35.0,12.185185185185185,2.4074074074074074,2019-06-01,10.0,733.0,-0.7988505747126436,235.0
3038,2020-05-01,EMEA,ConceptD-CT500,63.0,13.278688524590164,2.081967213114754,2019-06-01,11.0,796.0,0.8,272.0
3039,2020-06-01,EMEA,ConceptD-CT500,57.0,13.724137931034482,1.8103448275862069,2019-06-01,12.0,853.0,-0.09523809523809523,155.0
3040,2020-07-01,EMEA,ConceptD-CT500,36.0,13.05,4.533333333333333,2019-06-01,13.0,889.0,-0.368421052631579,156.0
3041,2020-08-01,EMEA,ConceptD-CT500,52.0,11.556962025316455,4.341772151898734,2019-06-01,14.0,941.0,0.4444444444444444,145.0
3042,2020-09-01,EMEA,ConceptD-CT500,126.0,10.34375,4.875,2019-06-01,15.0,1067.0,1.423076923076923,214.0
3043,2020-10-01,EMEA,ConceptD-CT500,114.0,8.2125,4.2625,2019-06-01,16.0,1181.0,-0.09523809523809523,292.0
3044,2020-11-01,EMEA,ConceptD-CT500,72.0,7.186440677966102,5.813559322033898,2019-06-01,17.0,1253.0,-0.368421052631579,312.0
3045,2020-12-01,EMEA,ConceptD-CT500,44.0,9.375,9.553571428571429,2019-06-01,18.0,1297.0,-0.38888888888888884,230.0
3046,2021-01-01,EMEA,ConceptD-CT500,102.0,10.25,9.722222222222221,2019-06-01,19.0,1399.0,1.3181818181818183,218.0
3047,2021-02-01,EMEA,ConceptD-CT500,18.0,9.4,7.538461538461538,2019-06-01,20.0,1417.0,-0.8235294117647058,164.0
3048,2021-03-01,EMEA,ConceptD-CT500,49.0,7.3076923076923075,6.553846153846154,2019-06-01,21.0,1466.0,1.7222222222222223,169.0
3049,2021-04-01,EMEA,ConceptD-CT500,74.0,7.8,5.369230769230769,2019-06-01,22.0,1540.0,0.510204081632653,141.0
3050,2021-05-01,EMEA,ConceptD-CT500,72.0,8.469135802469136,5.061728395061729,2019-06-01,23.0,1612.0,-0.027027027027026973,195.0
3051,2021-06-01,EMEA,ConceptD-CT500,6.0,7.859375,4.875,2019-06-01,24.0,1618.0,-0.9166666666666666,152.0
3052,2021-07-01,EMEA,ConceptD-CT500,0.0,6.608695652173913,4.507246376811594,2019-06-01,25.0,1618.0,-1.0,78.0
3053,2021-08-01,EMEA,ConceptD-CT500,448.0,6.12,4.02,2019-06-01,26.0,2066.0,inf,454.0
3054,2019-12-01,EMEA,ConceptD-CT700,7.0,0.0,0.0,2019-12-01,0.0,7.0,,
3055,2020-01-01,EMEA,ConceptD-CT700,18.0,0.2,0.0,2019-12-01,1.0,25.0,1.5714285714285716,
3056,2020-02-01,EMEA,ConceptD-CT700,0.0,0.0,0.0,2019-12-01,2.0,25.0,-1.0,25.0
3057,2020-03-01,EMEA,ConceptD-CT700,3.0,0.0,0.0,2019-12-01,3.0,28.0,inf,21.0
3058,2020-04-01,EMEA,ConceptD-CT700,6.0,0.0,0.0,2019-12-01,4.0,34.0,1.0,9.0
3059,2020-05-01,EMEA,ConceptD-CT700,0.0,0.0,0.0,2019-12-01,5.0,34.0,-1.0,9.0
3060,2020-06-01,EMEA,ConceptD-CT700,22.0,5.25,0.4166666666666667,2019-12-01,6.0,56.0,inf,28.0
3061,2020-07-01,EMEA,ConceptD-CT700,7.0,7.75,2.625,2019-12-01,7.0,63.0,-0.6818181818181819,29.0
3062,2020-08-01,EMEA,ConceptD-CT700,40.0,6.363636363636363,2.4545454545454546,2019-12-01,8.0,103.0,4.714285714285714,69.0
3063,2020-09-01,EMEA,ConceptD-CT700,18.0,4.85,2.25,2019-12-01,9.0,121.0,-0.55,65.0
3064,2020-10-01,EMEA,ConceptD-CT700,48.0,4.484848484848484,2.242424242424242,2019-12-01,10.0,169.0,1.6666666666666665,106.0
3065,2020-11-01,EMEA,ConceptD-CT700,24.0,3.111111111111111,3.3333333333333335,2019-12-01,11.0,193.0,-0.5,90.0
3066,2020-12-01,EMEA,ConceptD-CT700,0.0,8.571428571428571,4.785714285714286,2019-12-01,12.0,193.0,-1.0,72.0
3067,2021-01-01,EMEA,ConceptD-CT700,0.0,11.129032258064516,6.129032258064516,2019-12-01,13.0,193.0,,24.0
3068,2021-02-01,EMEA,ConceptD-CT700,10.0,10.75,5.142857142857143,2019-12-01,14.0,203.0,inf,10.0
3069,2021-03-01,EMEA,ConceptD-CT700,18.0,8.73076923076923,6.115384615384615,2019-12-01,15.0,221.0,0.8,28.0
3070,2021-04-01,EMEA,ConceptD-CT700,0.0,7.791666666666667,11.291666666666666,2019-12-01,16.0,221.0,-1.0,28.0
3071,2021-05-01,EMEA,ConceptD-CT700,0.0,7.580645161290323,8.193548387096774,2019-12-01,17.0,221.0,,18.0
3072,2021-06-01,EMEA,ConceptD-CT700,18.0,6.333333333333333,9.416666666666666,2019-12-01,18.0,239.0,inf,18.0
3073,2019-07-01,EMEA,ConceptD-CT900,5.0,0.0,0.0,2019-07-01,0.0,5.0,,
3074,2017-03-01,EMEA,Essential-S2,16.0,0.0,0.0,2017-03-01,0.0,16.0,,
3075,2017-04-01,EMEA,Essential-S2,0.0,0.0,0.0,2017-03-01,1.0,16.0,-1.0,
3076,2017-05-01,EMEA,Essential-S2,200.0,0.0,0.0,2017-03-01,2.0,216.0,inf,216.0
3077,2017-06-01,EMEA,Essential-S2,100.0,0.0,0.0,2017-03-01,3.0,316.0,-0.5,300.0
3078,2017-07-01,EMEA,Essential-S2,1550.0,35.611111111111114,2.2222222222222223,2017-03-01,4.0,1866.0,14.5,1850.0
3079,2017-08-01,EMEA,Essential-S2,10000.0,26.46875,0.125,2017-03-01,5.0,11866.0,5.451612903225806,11650.0
3080,2017-09-01,EMEA,Essential-S2,7100.0,68.62711864406779,0.2542372881355932,2017-03-01,6.0,18966.0,-0.29000000000000004,18650.0
3081,2017-10-01,EMEA,Essential-S2,2000.0,150.88888888888889,383.3888888888889,2017-03-01,7.0,20966.0,-0.7183098591549295,19100.0
3082,2017-11-01,EMEA,Essential-S2,5900.0,401.1272727272727,670.6545454545454,2017-03-01,8.0,26866.0,1.9500000000000002,15000.0
3083,2017-12-01,EMEA,Essential-S2,21151.0,343.32911392405066,461.6455696202532,2017-03-01,9.0,48017.0,2.584915254237288,29051.0
3084,2018-01-01,EMEA,Essential-S2,7450.0,479.15384615384613,278.87692307692305,2017-03-01,10.0,55467.0,-0.6477707909791499,34501.0
